chi_square_percent_point_function, scale_feature_coefficient, min_accuracy_coefficient, min_number_class_per_node, sorting_method, dataset_test_size, dataset_test_categorizable, number_of_rules, cobertura, ensemble_accuracy, ensemble_f1_score, ensemble_precision_score, ensemble_recall, ensemble_roc_auc_score, tree_accuracy, tree_f1_score, tree_precision_score, tree_recall_score, tree_roc_auc_score, RuleFit_accuracy, RuleFit_f1_score, RuleFit_precision_score, RuleFit_recall_score, RuleFit_roc_auc_score, rules_accuracy, rules_f1_score, rules_precision_score, rules_recall_score, rules_roc_auc_score
0.97, 0.01, 0.9, 7, target_accuracy, 349, 279, 12, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.97, 0.01, 0.9, 7, complexity, 349, 279, 12, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.97, 0.01, 0.9, 7, chi2_statistic, 349, 279, 12, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.99, 0.01, 0.9, 7, target_accuracy, 349, 279, 10, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.99, 0.01, 0.9, 7, complexity, 349, 279, 10, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.99, 0.01, 0.9, 7, chi2_statistic, 349, 279, 10, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.01, 0.9, 7, target_accuracy, 349, 279, 9, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.01, 0.9, 7, complexity, 349, 279, 9, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.01, 0.9, 7, chi2_statistic, 349, 279, 9, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.95, 0.01, 0.9, 9, target_accuracy, 349, 279, 11, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.95, 0.01, 0.9, 9, complexity, 349, 279, 11, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.95, 0.01, 0.9, 9, chi2_statistic, 349, 279, 11, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.97, 0.01, 0.9, 9, target_accuracy, 349, 279, 11, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.97, 0.01, 0.9, 9, complexity, 349, 279, 11, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.97, 0.01, 0.9, 9, chi2_statistic, 349, 279, 11, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.99, 0.01, 0.9, 9, target_accuracy, 349, 279, 9, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.99, 0.01, 0.9, 9, complexity, 349, 279, 9, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.99, 0.01, 0.9, 9, chi2_statistic, 349, 279, 9, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.01, 0.9, 9, target_accuracy, 349, 279, 8, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.01, 0.9, 9, complexity, 349, 279, 8, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.995, 0.01, 0.9, 9, chi2_statistic, 349, 279, 8, 0.7994269340974212, 0.8817204301075269, 0.4406779661016949, 0.6842105263157895, 0.325, 0.6499476987447699, 0.8673835125448028, 0.5066666666666667, 0.5428571428571428, 0.475, 0.7040271966527197, 0.8924731182795699, 0.4230769230769231, 0.9166666666666666, 0.275, 0.635407949790795, 0.11469534050179211, 0.2006472491909385, 0.11524163568773234, 0.775, 0.389592050209205
0.95, 0.01, 0.95, 2, target_accuracy, 349, 178, 20, 0.5100286532951289, 0.949438202247191, 0.6896551724137931, 0.7692307692307693, 0.625, 0.8032407407407408, 0.9213483146067416, 0.5882352941176471, 0.5555555555555556, 0.625, 0.7878086419753086, 0.9550561797752809, 0.7142857142857143, 0.8333333333333334, 0.625, 0.8063271604938271, 0.0449438202247191, 0.0449438202247191, 0.024691358024691357, 0.25, 0.13734567901234568
0.95, 0.01, 0.95, 2, complexity, 349, 178, 20, 0.5100286532951289, 0.949438202247191, 0.6896551724137931, 0.7692307692307693, 0.625, 0.8032407407407408, 0.9213483146067416, 0.5882352941176471, 0.5555555555555556, 0.625, 0.7878086419753086, 0.9550561797752809, 0.7142857142857143, 0.8333333333333334, 0.625, 0.8063271604938271, 0.0449438202247191, 0.0449438202247191, 0.024691358024691357, 0.25, 0.13734567901234568
0.95, 0.01, 0.95, 2, chi2_statistic, 349, 178, 20, 0.5100286532951289, 0.949438202247191, 0.6896551724137931, 0.7692307692307693, 0.625, 0.8032407407407408, 0.9213483146067416, 0.5882352941176471, 0.5555555555555556, 0.625, 0.7878086419753086, 0.9550561797752809, 0.7142857142857143, 0.8333333333333334, 0.625, 0.8063271604938271, 0.0449438202247191, 0.0449438202247191, 0.024691358024691357, 0.25, 0.13734567901234568
0.97, 0.01, 0.95, 2, target_accuracy, 349, 175, 17, 0.501432664756447, 0.9542857142857143, 0.6923076923076923, 0.8181818181818182, 0.6, 0.7937500000000001, 0.9257142857142857, 0.5806451612903225, 0.5625, 0.6, 0.7781250000000002, 0.96, 0.7200000000000001, 0.9, 0.6, 0.796875, 0.04, 0.04545454545454545, 0.024844720496894408, 0.26666666666666666, 0.14270833333333335
0.97, 0.01, 0.95, 2, complexity, 349, 175, 17, 0.501432664756447, 0.9542857142857143, 0.6923076923076923, 0.8181818181818182, 0.6, 0.7937500000000001, 0.9257142857142857, 0.5806451612903225, 0.5625, 0.6, 0.7781250000000002, 0.96, 0.7200000000000001, 0.9, 0.6, 0.796875, 0.04, 0.04545454545454545, 0.024844720496894408, 0.26666666666666666, 0.14270833333333335
0.97, 0.01, 0.95, 2, chi2_statistic, 349, 175, 17, 0.501432664756447, 0.9542857142857143, 0.6923076923076923, 0.8181818181818182, 0.6, 0.7937500000000001, 0.9257142857142857, 0.5806451612903225, 0.5625, 0.6, 0.7781250000000002, 0.96, 0.7200000000000001, 0.9, 0.6, 0.796875, 0.04, 0.04545454545454545, 0.024844720496894408, 0.26666666666666666, 0.14270833333333335
0.99, 0.01, 0.95, 2, target_accuracy, 349, 151, 13, 0.4326647564469914, 0.9668874172185431, 0.7826086956521738, 0.9, 0.6923076923076923, 0.842530657748049, 0.9403973509933775, 0.6666666666666666, 0.6428571428571429, 0.6923076923076923, 0.8280379041248607, 0.9668874172185431, 0.7826086956521738, 0.9, 0.6923076923076923, 0.842530657748049, 0.033112582781456956, 0.03947368421052632, 0.02158273381294964, 0.23076923076923078, 0.12263099219620957
0.99, 0.01, 0.95, 2, complexity, 349, 151, 13, 0.4326647564469914, 0.9668874172185431, 0.7826086956521738, 0.9, 0.6923076923076923, 0.842530657748049, 0.9403973509933775, 0.6666666666666666, 0.6428571428571429, 0.6923076923076923, 0.8280379041248607, 0.9668874172185431, 0.7826086956521738, 0.9, 0.6923076923076923, 0.842530657748049, 0.033112582781456956, 0.03947368421052632, 0.02158273381294964, 0.23076923076923078, 0.12263099219620957
0.99, 0.01, 0.95, 2, chi2_statistic, 349, 151, 13, 0.4326647564469914, 0.9668874172185431, 0.7826086956521738, 0.9, 0.6923076923076923, 0.842530657748049, 0.9403973509933775, 0.6666666666666666, 0.6428571428571429, 0.6923076923076923, 0.8280379041248607, 0.9668874172185431, 0.7826086956521738, 0.9, 0.6923076923076923, 0.842530657748049, 0.033112582781456956, 0.03947368421052632, 0.02158273381294964, 0.23076923076923078, 0.12263099219620957
0.995, 0.01, 0.95, 2, target_accuracy, 349, 145, 11, 0.4154727793696275, 0.9655172413793104, 0.7826086956521738, 0.9, 0.6923076923076923, 0.8423659673659674, 0.9448275862068966, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.831002331002331, 0.9655172413793104, 0.7826086956521738, 0.9, 0.6923076923076923, 0.8423659673659674, 0.034482758620689655, 0.0410958904109589, 0.022556390977443608, 0.23076923076923078, 0.12296037296037296
0.995, 0.01, 0.95, 2, complexity, 349, 145, 11, 0.4154727793696275, 0.9655172413793104, 0.7826086956521738, 0.9, 0.6923076923076923, 0.8423659673659674, 0.9448275862068966, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.831002331002331, 0.9655172413793104, 0.7826086956521738, 0.9, 0.6923076923076923, 0.8423659673659674, 0.034482758620689655, 0.0410958904109589, 0.022556390977443608, 0.23076923076923078, 0.12296037296037296
0.995, 0.01, 0.95, 2, chi2_statistic, 349, 145, 11, 0.4154727793696275, 0.9655172413793104, 0.7826086956521738, 0.9, 0.6923076923076923, 0.8423659673659674, 0.9448275862068966, 0.6923076923076923, 0.6923076923076923, 0.6923076923076923, 0.831002331002331, 0.9655172413793104, 0.7826086956521738, 0.9, 0.6923076923076923, 0.8423659673659674, 0.034482758620689655, 0.0410958904109589, 0.022556390977443608, 0.23076923076923078, 0.12296037296037296
0.95, 0.01, 0.95, 3, target_accuracy, 349, 174, 16, 0.498567335243553, 0.9597701149425287, 0.7200000000000001, 0.8181818181818182, 0.6428571428571429, 0.8151785714285715, 0.9310344827586207, 0.6000000000000001, 0.5625, 0.6428571428571429, 0.7995535714285714, 0.9655172413793104, 0.75, 0.9, 0.6428571428571429, 0.8183035714285714, 0.034482758620689655, 0.045454545454545456, 0.024691358024691357, 0.2857142857142857, 0.14910714285714283
0.95, 0.01, 0.95, 3, complexity, 349, 174, 16, 0.498567335243553, 0.9597701149425287, 0.7200000000000001, 0.8181818181818182, 0.6428571428571429, 0.8151785714285715, 0.9310344827586207, 0.6000000000000001, 0.5625, 0.6428571428571429, 0.7995535714285714, 0.9655172413793104, 0.75, 0.9, 0.6428571428571429, 0.8183035714285714, 0.034482758620689655, 0.045454545454545456, 0.024691358024691357, 0.2857142857142857, 0.14910714285714283
0.95, 0.01, 0.95, 3, chi2_statistic, 349, 174, 16, 0.498567335243553, 0.9597701149425287, 0.7200000000000001, 0.8181818181818182, 0.6428571428571429, 0.8151785714285715, 0.9310344827586207, 0.6000000000000001, 0.5625, 0.6428571428571429, 0.7995535714285714, 0.9655172413793104, 0.75, 0.9, 0.6428571428571429, 0.8183035714285714, 0.034482758620689655, 0.045454545454545456, 0.024691358024691357, 0.2857142857142857, 0.14910714285714283
0.97, 0.01, 0.95, 3, target_accuracy, 349, 173, 14, 0.49570200573065903, 0.9595375722543352, 0.7200000000000001, 0.8181818181818182, 0.6428571428571429, 0.8151392632524708, 0.930635838150289, 0.6000000000000001, 0.5625, 0.6428571428571429, 0.7994159928122193, 0.9653179190751445, 0.75, 0.9, 0.6428571428571429, 0.8182839173405211, 0.03468208092485549, 0.045714285714285714, 0.024844720496894408, 0.2857142857142857, 0.14914645103324348
0.97, 0.01, 0.95, 3, complexity, 349, 173, 14, 0.49570200573065903, 0.9595375722543352, 0.7200000000000001, 0.8181818181818182, 0.6428571428571429, 0.8151392632524708, 0.930635838150289, 0.6000000000000001, 0.5625, 0.6428571428571429, 0.7994159928122193, 0.9653179190751445, 0.75, 0.9, 0.6428571428571429, 0.8182839173405211, 0.03468208092485549, 0.045714285714285714, 0.024844720496894408, 0.2857142857142857, 0.14914645103324348
0.97, 0.01, 0.95, 3, chi2_statistic, 349, 173, 14, 0.49570200573065903, 0.9595375722543352, 0.7200000000000001, 0.8181818181818182, 0.6428571428571429, 0.8151392632524708, 0.930635838150289, 0.6000000000000001, 0.5625, 0.6428571428571429, 0.7994159928122193, 0.9653179190751445, 0.75, 0.9, 0.6428571428571429, 0.8182839173405211, 0.03468208092485549, 0.045714285714285714, 0.024844720496894408, 0.2857142857142857, 0.14914645103324348
0.99, 0.01, 0.95, 3, target_accuracy, 349, 149, 10, 0.4269340974212034, 0.9731543624161074, 0.8181818181818182, 0.9, 0.75, 0.8713503649635037, 0.9463087248322147, 0.6923076923076924, 0.6428571428571429, 0.75, 0.8567518248175183, 0.9731543624161074, 0.8181818181818182, 0.9, 0.75, 0.8713503649635037, 0.026845637583892617, 0.03973509933774835, 0.02158273381294964, 0.25, 0.12864963503649635
0.99, 0.01, 0.95, 3, complexity, 349, 149, 10, 0.4269340974212034, 0.9731543624161074, 0.8181818181818182, 0.9, 0.75, 0.8713503649635037, 0.9463087248322147, 0.6923076923076924, 0.6428571428571429, 0.75, 0.8567518248175183, 0.9731543624161074, 0.8181818181818182, 0.9, 0.75, 0.8713503649635037, 0.026845637583892617, 0.03973509933774835, 0.02158273381294964, 0.25, 0.12864963503649635
0.99, 0.01, 0.95, 3, chi2_statistic, 349, 149, 10, 0.4269340974212034, 0.9731543624161074, 0.8181818181818182, 0.9, 0.75, 0.8713503649635037, 0.9463087248322147, 0.6923076923076924, 0.6428571428571429, 0.75, 0.8567518248175183, 0.9731543624161074, 0.8181818181818182, 0.9, 0.75, 0.8713503649635037, 0.026845637583892617, 0.03973509933774835, 0.02158273381294964, 0.25, 0.12864963503649635
0.995, 0.01, 0.95, 3, target_accuracy, 349, 143, 8, 0.40974212034383956, 0.972027972027972, 0.8181818181818182, 0.9, 0.75, 0.8711832061068703, 0.951048951048951, 0.7199999999999999, 0.6923076923076923, 0.75, 0.8597328244274808, 0.972027972027972, 0.8181818181818182, 0.9, 0.75, 0.8711832061068703, 0.027972027972027972, 0.041379310344827586, 0.022556390977443608, 0.25, 0.12881679389312978
0.995, 0.01, 0.95, 3, complexity, 349, 143, 8, 0.40974212034383956, 0.972027972027972, 0.8181818181818182, 0.9, 0.75, 0.8711832061068703, 0.951048951048951, 0.7199999999999999, 0.6923076923076923, 0.75, 0.8597328244274808, 0.972027972027972, 0.8181818181818182, 0.9, 0.75, 0.8711832061068703, 0.027972027972027972, 0.041379310344827586, 0.022556390977443608, 0.25, 0.12881679389312978
0.995, 0.01, 0.95, 3, chi2_statistic, 349, 143, 8, 0.40974212034383956, 0.972027972027972, 0.8181818181818182, 0.9, 0.75, 0.8711832061068703, 0.951048951048951, 0.7199999999999999, 0.6923076923076923, 0.75, 0.8597328244274808, 0.972027972027972, 0.8181818181818182, 0.9, 0.75, 0.8711832061068703, 0.027972027972027972, 0.041379310344827586, 0.022556390977443608, 0.25, 0.12881679389312978
0.95, 0.01, 0.95, 5, target_accuracy, 349, 169, 12, 0.48424068767908307, 0.9644970414201184, 0.7500000000000001, 0.8181818181818182, 0.6923076923076923, 0.8397435897435898, 0.9408284023668639, 0.6428571428571429, 0.6, 0.6923076923076923, 0.826923076923077, 0.9704142011834319, 0.7826086956521738, 0.9, 0.6923076923076923, 0.842948717948718, 0.029585798816568046, 0.03529411764705882, 0.01910828025477707, 0.23076923076923078, 0.12179487179487178
0.95, 0.01, 0.95, 5, complexity, 349, 169, 12, 0.48424068767908307, 0.9644970414201184, 0.7500000000000001, 0.8181818181818182, 0.6923076923076923, 0.8397435897435898, 0.9408284023668639, 0.6428571428571429, 0.6, 0.6923076923076923, 0.826923076923077, 0.9704142011834319, 0.7826086956521738, 0.9, 0.6923076923076923, 0.842948717948718, 0.029585798816568046, 0.03529411764705882, 0.01910828025477707, 0.23076923076923078, 0.12179487179487178
